cafe_name	name	dessert_tag	price	image_url
스타벅스 아크플레이스점	피스타치오 크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2183CADF70E1492BAF8A8B2B3CB8C6AE
스타벅스 아크플레이스점	카스텔라 크럼블 딸기 블렌디드		6,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE06506A21387454A8BB349DC87B68626
스타벅스 아크플레이스점	오늘의 커피		4,200원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F99A2C5B8CADE44B4BBC284B4D75C1C67
스타벅스 아크플레이스점	카푸치노		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8116A7C2C8A74EB0BFC673D69CD18DFC
스타벅스 아크플레이스점	카페 라떼		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8E8B8E28C37A4708854528B1FD4A0952
스타벅스 아크플레이스점	카페 모카		5,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE5BA0B0FE13541A1BFA131EAE90A580B
스타벅스 아크플레이스점	카페 아메리카노		4,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33C10F99AABA4C458BA462C518B8F471
스타벅스 아크플레이스점	카라멜 마키아또		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCF3D9832185E433CBF34AE9FC042FF1E
스타벅스 아크플레이스점	화이트 초콜릿 모카		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F58E2AFC4A5E74FF39C9222FD00CF9AD5
스타벅스 아크플레이스점	스타벅스 돌체 라떼		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC9C9A4FCD5B4457BB1FE73FD63D53E67
스타벅스 아크플레이스점	자바 칩 프라푸치노		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29A4626447C94057814F98A097F54770
스타벅스 아크플레이스점	망고 바나나 블렌디드		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B5BAD46B0164E3D8EBD7516F7960013
스타벅스 아크플레이스점	아이스 자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E01854D95744F6E81BD1A6BEE43F08C
스타벅스 아크플레이스점	자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCBFA40B5DEC246478F34C0D40D183067
스타벅스 아크플레이스점	콜드 브루		4,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F855A36C2EF76467DA1B3EA92E1A74FC7
스타벅스 아크플레이스점	디카페인 카페 아메리카노		4,800원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCA0F634BDDCD476ABF296D2C8A2CD08E
스타벅스 아크플레이스점	디카페인 카페 라떼		5,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4AAE5508D3F4338AD9DE0779A45F213
스타벅스 아크플레이스점	제주 말차 라떼		6,100원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55BB8D30CFD441DC9B5B2AA8AB4FFA0D
스타벅스 아크플레이스점	돌체 콜드 브루		6,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1747826DB8AE4DAFA836E17B97A28AD6
스타벅스 언주역점	아이스 슈크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F02A563834A3B43BBA9F51F26EFCE10FF
스타벅스 언주역점	슈크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5D72017B8D1E43C2807E2AAC841D4103
스타벅스 언주역점	아이스 피스타치오 크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F80E34ED7A9F34E39B99E85CFCB1800E9
스타벅스 언주역점	피스타치오 크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2183CADF70E1492BAF8A8B2B3CB8C6AE
스타벅스 언주역점	카스텔라 크럼블 딸기 블렌디드		6,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE06506A21387454A8BB349DC87B68626
스타벅스 언주역점	오늘의 커피		4,200원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F99A2C5B8CADE44B4BBC284B4D75C1C67
스타벅스 언주역점	카푸치노		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8116A7C2C8A74EB0BFC673D69CD18DFC
스타벅스 언주역점	카페 라떼		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8E8B8E28C37A4708854528B1FD4A0952
스타벅스 언주역점	카페 모카		5,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE5BA0B0FE13541A1BFA131EAE90A580B
스타벅스 언주역점	카페 아메리카노		4,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33C10F99AABA4C458BA462C518B8F471
스타벅스 언주역점	카라멜 마키아또		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCF3D9832185E433CBF34AE9FC042FF1E
스타벅스 언주역점	화이트 초콜릿 모카		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F58E2AFC4A5E74FF39C9222FD00CF9AD5
스타벅스 언주역점	스타벅스 돌체 라떼		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC9C9A4FCD5B4457BB1FE73FD63D53E67
스타벅스 언주역점	자바 칩 프라푸치노		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29A4626447C94057814F98A097F54770
스타벅스 언주역점	망고 바나나 블렌디드		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B5BAD46B0164E3D8EBD7516F7960013
스타벅스 언주역점	아이스 자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E01854D95744F6E81BD1A6BEE43F08C
스타벅스 언주역점	자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCBFA40B5DEC246478F34C0D40D183067
스타벅스 언주역점	콜드 브루		4,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F855A36C2EF76467DA1B3EA92E1A74FC7
스타벅스 언주역점	디카페인 카페 아메리카노		4,800원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCA0F634BDDCD476ABF296D2C8A2CD08E
스타벅스 언주역점	디카페인 카페 라떼		5,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4AAE5508D3F4338AD9DE0779A45F213
스타벅스 언주역점	제주 말차 라떼		6,100원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55BB8D30CFD441DC9B5B2AA8AB4FFA0D
스타벅스 언주역점	돌체 콜드 브루		6,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1747826DB8AE4DAFA836E17B97A28AD6
커피빈 역삼점	아메리카노		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3510DD92AB9542AE8BEB9F4A51253C2C
커피빈 역삼점	헤이즐넛 아메리카노		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2EAC41E69FF345768FA914444D86F3F7
커피빈 역삼점	바닐라라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAD98D7992FD346D399E5303AA19511EB
커피빈 역삼점	헤이즐넛 라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0013DA8373F84D849455A5408CB4F937
커피빈 역삼점	제주레몬 스웨디쉬티		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BE9D0CBC4FA436CB20BA2D607264663
커피빈 역삼점	고흥유자 레몬 캐모마일티		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCC4AE90368D848A0A76978D1C8A1C26C
커피빈 역삼점	하동녹차 민트라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF28365939E67463B87EE3428751246BF
커피빈 역삼점	제주 첫물차광 녹차라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E2D99BB55314609927729B0D52D6321
커피빈 역삼점	매화 자스민티		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0A167AE859F44AA792D80703BF33BBE5
커피빈 역삼점	제주 유기농 작설		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBF213A7CC7D244F382172F1D0161401A
커피빈 역삼점	캐러멜 아이스 블렌디드		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F68C894AC2AC8432781AC4B9C4C678437
커피빈 역삼점	퓨어 더블 초코렛 아이스 블렌디드		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8FBAE1CC407F402296450566F935F785
커피빈 역삼점	후레쉬 망고 아이스 블렌디드		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD76A7D2BAD1344109C61550F83BB6CA1
커피빈 역삼점	달고나크림라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F32ECCEC02E914BCFB5E5347EABE199E5
프레임바이로찌	아인슈페너		7,800원	NULL
프레임바이로찌	아인슈페너 라떼		8,300원	NULL
프레임바이로찌	카페 아이리쉬		8,600원	NULL
프레임바이로찌	감귤에이드		8,300원	NULL
프레임바이로찌	카페 아메리카노		6,000원	NULL
프레임바이로찌	에스프레소		6,000원	NULL
프레임바이로찌	카페라떼		7,000원	NULL
프레임바이로찌	바닐라빈라떼		7,800원	NULL
프레임바이로찌	돌체라뗴		7,800원	NULL
프레임바이로찌	콜드브루		7,000원	NULL
프레임바이로찌	콜드브루 라뗴		8,000원	NULL
프레임바이로찌	디카페인 커피		7,000원	NULL
프레임바이로찌	디카페인 라떼		8,000원	NULL
프레임바이로찌	아이스크림라떼		8,900원	NULL
프레임바이로찌	녹차라떼		8,900원	NULL
프레임바이로찌	딸기라떼		8,900원	NULL
프레임바이로찌	애플망고주스		8,500원	NULL
프레임바이로찌	홍시주스		8,500원	NULL
프레임바이로찌	딸기주스		8,500원	NULL
프레임바이로찌	홍시스무디		8,600원	NULL
프레임바이로찌	딸기스무디		8,600원	NULL
프레임바이로찌	레몬티		7,500원	NULL
세라젬웰카페 서울대치직영점	아메리카노		NULL	NULL
세라젬웰카페 서울대치직영점	카페라떼		NULL	NULL
세라젬웰카페 서울대치직영점	바닐라라떼		NULL	NULL
세라젬웰카페 서울대치직영점	카페모카		NULL	NULL
세라젬웰카페 서울대치직영점	마끼아또		NULL	NULL
세라젬웰카페 서울대치직영점	캐러멜		NULL	NULL
세라젬웰카페 서울대치직영점	모과유자		NULL	NULL
세라젬웰카페 서울대치직영점	말차		NULL	NULL
세라젬웰카페 서울대치직영점	말차라떼		NULL	NULL
세라젬웰카페 서울대치직영점	자색고구마라떼		NULL	NULL
세라젬웰카페 서울대치직영점	한라봉오미자에이드		NULL	NULL
세라젬웰카페 서울대치직영점	에이드		NULL	NULL
세라젬웰카페 서울대치직영점	요거트스무디		NULL	NULL
세라젬웰카페 서울대치직영점	비트사과주스		NULL	NULL
세라젬웰카페 서울대치직영점	사과케일주스		NULL	NULL
세라젬웰카페 서울대치직영점	주스		NULL	NULL
강남타로매니아	연인궁합		33,000원	NULL
강남타로매니아	디테일		55,000원	NULL
강남타로매니아	학생타로		11,000원	NULL
강남타로매니아	심플		22,000원	NULL
강남타로매니아	시그니처		33,000원	NULL
강남타로매니아	하반기		66,000원	NULL
강남타로매니아	스페셜		110,000원	NULL
강남타로매니아	펫 타로 (반려동물 심리 전문 타로)		11,000원	NULL
스타벅스 역삼대로점	아이스 슈크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F02A563834A3B43BBA9F51F26EFCE10FF
스타벅스 역삼대로점	슈크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5D72017B8D1E43C2807E2AAC841D4103
스타벅스 역삼대로점	아이스 피스타치오 크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F80E34ED7A9F34E39B99E85CFCB1800E9
스타벅스 역삼대로점	피스타치오 크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2183CADF70E1492BAF8A8B2B3CB8C6AE
스타벅스 역삼대로점	카스텔라 크럼블 딸기 블렌디드		6,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE06506A21387454A8BB349DC87B68626
스타벅스 역삼대로점	오늘의 커피		4,200원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F99A2C5B8CADE44B4BBC284B4D75C1C67
스타벅스 역삼대로점	카푸치노		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8116A7C2C8A74EB0BFC673D69CD18DFC
스타벅스 역삼대로점	카페 라떼		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8E8B8E28C37A4708854528B1FD4A0952
스타벅스 역삼대로점	카페 모카		5,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE5BA0B0FE13541A1BFA131EAE90A580B
스타벅스 역삼대로점	카페 아메리카노		4,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33C10F99AABA4C458BA462C518B8F471
스타벅스 역삼대로점	카라멜 마키아또		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCF3D9832185E433CBF34AE9FC042FF1E
스타벅스 역삼대로점	화이트 초콜릿 모카		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F58E2AFC4A5E74FF39C9222FD00CF9AD5
스타벅스 역삼대로점	스타벅스 돌체 라떼		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC9C9A4FCD5B4457BB1FE73FD63D53E67
스타벅스 역삼대로점	자바 칩 프라푸치노		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29A4626447C94057814F98A097F54770
스타벅스 역삼대로점	망고 바나나 블렌디드		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B5BAD46B0164E3D8EBD7516F7960013
스타벅스 역삼대로점	아이스 자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E01854D95744F6E81BD1A6BEE43F08C
스타벅스 역삼대로점	자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCBFA40B5DEC246478F34C0D40D183067
스타벅스 역삼대로점	콜드 브루		4,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F855A36C2EF76467DA1B3EA92E1A74FC7
스타벅스 역삼대로점	디카페인 카페 아메리카노		4,800원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCA0F634BDDCD476ABF296D2C8A2CD08E
스타벅스 역삼대로점	디카페인 카페 라떼		5,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4AAE5508D3F4338AD9DE0779A45F213
스타벅스 역삼대로점	제주 말차 라떼		6,100원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55BB8D30CFD441DC9B5B2AA8AB4FFA0D
스타벅스 역삼대로점	돌체 콜드 브루		6,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1747826DB8AE4DAFA836E17B97A28AD6
아마폴라델리	샌드위치		NULL	NULL
범표원두 역삼점	호랑이 형님		5,000원	NULL
범표원두 역삼점	맛 조청 군밤 자두		5,000원	NULL
범표원두 역삼점	타이거스킨		5,000원	NULL
범표원두 역삼점	아메리카노		3,000원	NULL
범표원두 역삼점	카페라떼		3,800원	NULL
범표원두 역삼점	달달 에그샌드위치		4,300원	NULL
범표원두 역삼점	홍차라떼		4,500원	NULL
스타벅스 르네상스사거리점	아이스 슈크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F02A563834A3B43BBA9F51F26EFCE10FF
스타벅스 르네상스사거리점	슈크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5D72017B8D1E43C2807E2AAC841D4103
스타벅스 르네상스사거리점	아이스 피스타치오 크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F80E34ED7A9F34E39B99E85CFCB1800E9
스타벅스 르네상스사거리점	피스타치오 크림 라떼		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2183CADF70E1492BAF8A8B2B3CB8C6AE
스타벅스 르네상스사거리점	카스텔라 크럼블 딸기 블렌디드		6,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE06506A21387454A8BB349DC87B68626
스타벅스 르네상스사거리점	오늘의 커피		4,200원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F99A2C5B8CADE44B4BBC284B4D75C1C67
스타벅스 르네상스사거리점	카푸치노		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8116A7C2C8A74EB0BFC673D69CD18DFC
스타벅스 르네상스사거리점	카페 라떼		5,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8E8B8E28C37A4708854528B1FD4A0952
스타벅스 르네상스사거리점	카페 모카		5,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE5BA0B0FE13541A1BFA131EAE90A580B
스타벅스 르네상스사거리점	카페 아메리카노		4,500원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33C10F99AABA4C458BA462C518B8F471
스타벅스 르네상스사거리점	카라멜 마키아또		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCF3D9832185E433CBF34AE9FC042FF1E
스타벅스 르네상스사거리점	화이트 초콜릿 모카		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F58E2AFC4A5E74FF39C9222FD00CF9AD5
스타벅스 르네상스사거리점	스타벅스 돌체 라떼		5,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC9C9A4FCD5B4457BB1FE73FD63D53E67
스타벅스 르네상스사거리점	자바 칩 프라푸치노		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29A4626447C94057814F98A097F54770
스타벅스 르네상스사거리점	망고 바나나 블렌디드		6,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B5BAD46B0164E3D8EBD7516F7960013
스타벅스 르네상스사거리점	아이스 자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E01854D95744F6E81BD1A6BEE43F08C
스타벅스 르네상스사거리점	자몽 허니 블랙 티		5,700원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCBFA40B5DEC246478F34C0D40D183067
스타벅스 르네상스사거리점	콜드 브루		4,900원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F855A36C2EF76467DA1B3EA92E1A74FC7
스타벅스 르네상스사거리점	디카페인 카페 아메리카노		4,800원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCA0F634BDDCD476ABF296D2C8A2CD08E
스타벅스 르네상스사거리점	디카페인 카페 라떼		5,300원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4AAE5508D3F4338AD9DE0779A45F213
스타벅스 르네상스사거리점	제주 말차 라떼		6,100원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55BB8D30CFD441DC9B5B2AA8AB4FFA0D
스타벅스 르네상스사거리점	돌체 콜드 브루		6,000원	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1747826DB8AE4DAFA836E17B97A28AD6
싸인이스케이프 강남시티점	청포도에이드		NULL	NULL
싸인이스케이프 강남시티점	자몽에이드		NULL	NULL
싸인이스케이프 강남시티점	미이라포테이토피자		NULL	NULL
커피빈 선릉역3번출구세방빌딩점	아메리카노		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3510DD92AB9542AE8BEB9F4A51253C2C
커피빈 선릉역3번출구세방빌딩점	헤이즐넛 아메리카노		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2EAC41E69FF345768FA914444D86F3F7
커피빈 선릉역3번출구세방빌딩점	바닐라라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAD98D7992FD346D399E5303AA19511EB
커피빈 선릉역3번출구세방빌딩점	헤이즐넛 라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0013DA8373F84D849455A5408CB4F937
커피빈 선릉역3번출구세방빌딩점	제주레몬 스웨디쉬티		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BE9D0CBC4FA436CB20BA2D607264663
커피빈 선릉역3번출구세방빌딩점	고흥유자 레몬 캐모마일티		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCC4AE90368D848A0A76978D1C8A1C26C
커피빈 선릉역3번출구세방빌딩점	하동녹차 민트라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF28365939E67463B87EE3428751246BF
커피빈 선릉역3번출구세방빌딩점	제주 첫물차광 녹차라떼		NULL	//img1.kakaocdn.net/cthumb/local/C212x180.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E2D99BB55314609927729B0D52D6321
